request_id,event_kind,count
78624d15-8f0f-4556-8650-b2c867c6ba80,ReleaseCandidateSecurityClaimsDenied,1
78624d15-8f0f-4556-8650-b2c867c6ba80,RemoteVerificationDenied,1
78624d15-8f0f-4556-8650-b2c867c6ba80,RuntimeDenyByDefaultDeclared,1
78624d15-8f0f-4556-8650-b2c867c6ba80,RuntimeExecutionDisabled,1
78624d15-8f0f-4556-8650-b2c867c6ba80,RuntimeExecutionProfileDeclared,1
78624d15-8f0f-4556-8650-b2c867c6ba80,RuntimeHardeningProfileDeclared,1
78624d15-8f0f-4556-8650-b2c867c6ba80,RuntimeNetworkDenied,1
78624d15-8f0f-4556-8650-b2c867c6ba80,RuntimeProfileGuardsValidated,1
78624d15-8f0f-4556-8650-b2c867c6ba80,RuntimeSandboxRequired,1
78624d15-8f0f-4556-8650-b2c867c6ba80,RuntimeSecretsDenied,1
78624d15-8f0f-4556-8650-b2c867c6ba80,SandboxedProviderAdapterDeclared,1
78624d15-8f0f-4556-8650-b2c867c6ba80,SpecFreezeCompatibilityDeclared,1
78624d15-8f0f-4556-8650-b2c867c6ba80,SpecFreezeDeclared,1
78624d15-8f0f-4556-8650-b2c867c6ba80,SpecFreezeRuntimeDisabled,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ThirdPartyVerifierDeclared,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ThreatAssetsMapped,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ThreatModelDeclared,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ThreatModelRuntimeDisabled,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ThreatModelSecurityClaimsDenied,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ThreatsMapped,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ValueTraced,1
78624d15-8f0f-4556-8650-b2c867c6ba80,VmCompleted,1
78624d15-8f0f-4556-8650-b2c867c6ba80,VmStarted,1
79502172-de42-47ab-a005-a501f7663764,A2AAgentExecutionDisabled,1
79502172-de42-47ab-a005-a501f7663764,A2ABridgeContractDeclared,1
79502172-de42-47ab-a005-a501f7663764,A2ABridgeNetworkDenied,1
79502172-de42-47ab-a005-a501f7663764,A2ABridgeRuntimeDisabled,1
79502172-de42-47ab-a005-a501f7663764,ATrustEvidenceMapCoverageRequired,1
79502172-de42-47ab-a005-a501f7663764,ATrustEvidenceMapDeclared,1
79502172-de42-47ab-a005-a501f7663764,ATrustEvidenceMapLinksValidated,1
79502172-de42-47ab-a005-a501f7663764,ATrustEvidenceMapRuntimeDisabled,1
79502172-de42-47ab-a005-a501f7663764,ATrustEvidenceMapSecurityClaimsDenied,1
79502172-de42-47ab-a005-a501f7663764,AgentDeclared,2
79502172-de42-47ab-a005-a501f7663764,BridgeSecurityClaimsDenied,2
79502172-de42-47ab-a005-a501f7663764,CapabilityDeclared,1
79502172-de42-47ab-a005-a501f7663764,ExternalProviderExecutionBlocked,1
79502172-de42-47ab-a005-a501f7663764,GovernanceControlsMapped,1
79502172-de42-47ab-a005-a501f7663764,GovernanceProfileDeclared,1
79502172-de42-47ab-a005-a501f7663764,GovernanceRuntimeDisabled,1
79502172-de42-47ab-a005-a501f7663764,GovernanceSecurityClaimsDenied,1
79502172-de42-47ab-a005-a501f7663764,HandlerExecuted,1
79502172-de42-47ab-a005-a501f7663764,LegalCertificationDenied,2
79502172-de42-47ab-a005-a501f7663764,McpBridgeContractDeclared,1
79502172-de42-47ab-a005-a501f7663764,McpBridgeNetworkDenied,1
79502172-de42-47ab-a005-a501f7663764,McpBridgeRuntimeDisabled,1
79502172-de42-47ab-a005-a501f7663764,McpBridgeToolExecutionDisabled,1
79502172-de42-47ab-a005-a501f7663764,MessageDelivered,1
79502172-de42-47ab-a005-a501f7663764,MessageProcessed,1
79502172-de42-47ab-a005-a501f7663764,MessageScheduled,1
79502172-de42-47ab-a005-a501f7663764,MitigationsMapped,1
79502172-de42-47ab-a005-a501f7663764,PolicyActionActivated,2
79502172-de42-47ab-a005-a501f7663764,PolicyDeclared,6
79502172-de42-47ab-a005-a501f7663764,PolicyEvaluated,142
79502172-de42-47ab-a005-a501f7663764,PolicyReportGenerated,1
79502172-de42-47ab-a005-a501f7663764,PolicyViolation,44
79502172-de42-47ab-a005-a501f7663764,ProviderContractDeclared,1
79502172-de42-47ab-a005-a501f7663764,ProviderContractValidated,1
79502172-de42-47ab-a005-a501f7663764,ProviderReferencesRedacted,1
79502172-de42-47ab-a005-a501f7663764,ProviderRegistered,1
79502172-de42-47ab-a005-a501f7663764,PublicConformanceArtifactsMapped,1
79502172-de42-47ab-a005-a501f7663764,PublicConformanceReplayDeclared,1
79502172-de42-47ab-a005-a501f7663764,PublicConformanceReportDeclared,1
79502172-de42-47ab-a005-a501f7663764,PublicConformanceRuntimeDisabled,2
79502172-de42-47ab-a005-a501f7663764,PublicConformanceSecurityClaimsDenied,2
79502172-de42-47ab-a005-a501f7663764,RegulatoryMappingDeclared,1
79502172-de42-47ab-a005-a501f7663764,RegulatoryObligationsMapped,1
79502172-de42-47ab-a005-a501f7663764,ReleaseCandidateArtifactsMapped,1
79502172-de42-47ab-a005-a501f7663764,ReleaseCandidateCompatibilityMapped,1
79502172-de42-47ab-a005-a501f7663764,ReleaseCandidateDeclared,1
79502172-de42-47ab-a005-a501f7663764,ReleaseCandidateRuntimeDisabled,1
79502172-de42-47ab-a005-a501f7663764,ReleaseCandidateSecurityClaimsDenied,1
79502172-de42-47ab-a005-a501f7663764,RemoteVerificationDenied,1
79502172-de42-47ab-a005-a501f7663764,RuntimeDenyByDefaultDeclared,1
79502172-de42-47ab-a005-a501f7663764,RuntimeExecutionDisabled,1
79502172-de42-47ab-a005-a501f7663764,RuntimeExecutionProfileDeclared,1
79502172-de42-47ab-a005-a501f7663764,RuntimeHardeningProfileDeclared,1
79502172-de42-47ab-a005-a501f7663764,RuntimeNetworkDenied,1
79502172-de42-47ab-a005-a501f7663764,RuntimeProfileGuardsValidated,1
79502172-de42-47ab-a005-a501f7663764,RuntimeSandboxRequired,1
79502172-de42-47ab-a005-a501f7663764,RuntimeSecretsDenied,1
79502172-de42-47ab-a005-a501f7663764,SandboxedProviderAdapterDeclared,1
79502172-de42-47ab-a005-a501f7663764,SpecFreezeCompatibilityDeclared,1
79502172-de42-47ab-a005-a501f7663764,SpecFreezeDeclared,1
79502172-de42-47ab-a005-a501f7663764,SpecFreezeRuntimeDisabled,1
79502172-de42-47ab-a005-a501f7663764,ThirdPartyVerifierDeclared,1
79502172-de42-47ab-a005-a501f7663764,ThreatAssetsMapped,1
79502172-de42-47ab-a005-a501f7663764,ThreatModelDeclared,1
79502172-de42-47ab-a005-a501f7663764,ThreatModelRuntimeDisabled,1
79502172-de42-47ab-a005-a501f7663764,ThreatModelSecurityClaimsDenied,1
79502172-de42-47ab-a005-a501f7663764,ThreatsMapped,1
79502172-de42-47ab-a005-a501f7663764,ValueTraced,1
79502172-de42-47ab-a005-a501f7663764,VmCompleted,1
79502172-de42-47ab-a005-a501f7663764,VmStarted,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,A2AAgentExecutionDisabled,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,A2ABridgeContractDeclared,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,A2ABridgeNetworkDenied,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,A2ABridgeRuntimeDisabled,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ATrustEvidenceMapCoverageRequired,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ATrustEvidenceMapDeclared,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ATrustEvidenceMapLinksValidated,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ATrustEvidenceMapRuntimeDisabled,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ATrustEvidenceMapSecurityClaimsDenied,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,AgentDeclared,2
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,BridgeSecurityClaimsDenied,2
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,CapabilityDeclared,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ExternalProviderExecutionBlocked,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,GovernanceControlsMapped,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,GovernanceProfileDeclared,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,GovernanceRuntimeDisabled,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,GovernanceSecurityClaimsDenied,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,HandlerExecuted,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,LegalCertificationDenied,2
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,McpBridgeContractDeclared,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,McpBridgeNetworkDenied,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,McpBridgeRuntimeDisabled,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,McpBridgeToolExecutionDisabled,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,MessageDelivered,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,MessageProcessed,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,MessageScheduled,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,MitigationsMapped,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,PolicyActionActivated,2
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,PolicyDeclared,6
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,PolicyEvaluated,142
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,PolicyReportGenerated,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,PolicyViolation,44
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ProviderContractDeclared,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ProviderContractValidated,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ProviderReferencesRedacted,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ProviderRegistered,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,PublicConformanceArtifactsMapped,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,PublicConformanceReplayDeclared,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,PublicConformanceReportDeclared,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,PublicConformanceRuntimeDisabled,2
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,PublicConformanceSecurityClaimsDenied,2
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,RegulatoryMappingDeclared,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,RegulatoryObligationsMapped,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ReleaseCandidateArtifactsMapped,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ReleaseCandidateCompatibilityMapped,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ReleaseCandidateDeclared,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ReleaseCandidateRuntimeDisabled,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ReleaseCandidateSecurityClaimsDenied,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,RemoteVerificationDenied,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,RuntimeDenyByDefaultDeclared,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,RuntimeExecutionDisabled,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,RuntimeExecutionProfileDeclared,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,RuntimeHardeningProfileDeclared,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,RuntimeNetworkDenied,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,RuntimeProfileGuardsValidated,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,RuntimeSandboxRequired,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,RuntimeSecretsDenied,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,SandboxedProviderAdapterDeclared,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,SpecFreezeCompatibilityDeclared,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,SpecFreezeDeclared,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,SpecFreezeRuntimeDisabled,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ThirdPartyVerifierDeclared,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ThreatAssetsMapped,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ThreatModelDeclared,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ThreatModelRuntimeDisabled,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ThreatModelSecurityClaimsDenied,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ThreatsMapped,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,ValueTraced,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,VmCompleted,1
7b02e5d9-46e4-494b-aec4-3d66f02e1cf7,VmStarted,1
860d1673-b444-413e-b380-3ca63cdcbd21,A2AAgentExecutionDisabled,1
860d1673-b444-413e-b380-3ca63cdcbd21,A2ABridgeContractDeclared,1
860d1673-b444-413e-b380-3ca63cdcbd21,A2ABridgeNetworkDenied,1
860d1673-b444-413e-b380-3ca63cdcbd21,A2ABridgeRuntimeDisabled,1
860d1673-b444-413e-b380-3ca63cdcbd21,ATrustEvidenceMapCoverageRequired,1
860d1673-b444-413e-b380-3ca63cdcbd21,ATrustEvidenceMapDeclared,1
860d1673-b444-413e-b380-3ca63cdcbd21,ATrustEvidenceMapLinksValidated,1
860d1673-b444-413e-b380-3ca63cdcbd21,ATrustEvidenceMapRuntimeDisabled,1
860d1673-b444-413e-b380-3ca63cdcbd21,ATrustEvidenceMapSecurityClaimsDenied,1
860d1673-b444-413e-b380-3ca63cdcbd21,AgentDeclared,2
860d1673-b444-413e-b380-3ca63cdcbd21,BridgeSecurityClaimsDenied,2
860d1673-b444-413e-b380-3ca63cdcbd21,CapabilityDeclared,1
860d1673-b444-413e-b380-3ca63cdcbd21,ExternalProviderExecutionBlocked,1
860d1673-b444-413e-b380-3ca63cdcbd21,GovernanceControlsMapped,1
860d1673-b444-413e-b380-3ca63cdcbd21,GovernanceProfileDeclared,1
860d1673-b444-413e-b380-3ca63cdcbd21,GovernanceRuntimeDisabled,1
860d1673-b444-413e-b380-3ca63cdcbd21,GovernanceSecurityClaimsDenied,1
860d1673-b444-413e-b380-3ca63cdcbd21,HandlerExecuted,1
860d1673-b444-413e-b380-3ca63cdcbd21,LegalCertificationDenied,2
860d1673-b444-413e-b380-3ca63cdcbd21,McpBridgeContractDeclared,1
860d1673-b444-413e-b380-3ca63cdcbd21,McpBridgeNetworkDenied,1
860d1673-b444-413e-b380-3ca63cdcbd21,McpBridgeRuntimeDisabled,1
860d1673-b444-413e-b380-3ca63cdcbd21,McpBridgeToolExecutionDisabled,1
860d1673-b444-413e-b380-3ca63cdcbd21,MessageDelivered,1
860d1673-b444-413e-b380-3ca63cdcbd21,MessageProcessed,1
860d1673-b444-413e-b380-3ca63cdcbd21,MessageScheduled,1
860d1673-b444-413e-b380-3ca63cdcbd21,MitigationsMapped,1
860d1673-b444-413e-b380-3ca63cdcbd21,PolicyActionActivated,2
860d1673-b444-413e-b380-3ca63cdcbd21,PolicyDeclared,6
860d1673-b444-413e-b380-3ca63cdcbd21,PolicyEvaluated,142
860d1673-b444-413e-b380-3ca63cdcbd21,PolicyReportGenerated,1
860d1673-b444-413e-b380-3ca63cdcbd21,PolicyViolation,44
860d1673-b444-413e-b380-3ca63cdcbd21,ProviderContractDeclared,1
860d1673-b444-413e-b380-3ca63cdcbd21,ProviderContractValidated,1
860d1673-b444-413e-b380-3ca63cdcbd21,ProviderReferencesRedacted,1
860d1673-b444-413e-b380-3ca63cdcbd21,ProviderRegistered,1
860d1673-b444-413e-b380-3ca63cdcbd21,PublicConformanceArtifactsMapped,1
860d1673-b444-413e-b380-3ca63cdcbd21,PublicConformanceReplayDeclared,1
860d1673-b444-413e-b380-3ca63cdcbd21,PublicConformanceReportDeclared,1
860d1673-b444-413e-b380-3ca63cdcbd21,PublicConformanceRuntimeDisabled,2
860d1673-b444-413e-b380-3ca63cdcbd21,PublicConformanceSecurityClaimsDenied,2
860d1673-b444-413e-b380-3ca63cdcbd21,RegulatoryMappingDeclared,1
860d1673-b444-413e-b380-3ca63cdcbd21,RegulatoryObligationsMapped,1
860d1673-b444-413e-b380-3ca63cdcbd21,ReleaseCandidateArtifactsMapped,1
860d1673-b444-413e-b380-3ca63cdcbd21,ReleaseCandidateCompatibilityMapped,1
860d1673-b444-413e-b380-3ca63cdcbd21,ReleaseCandidateDeclared,1
860d1673-b444-413e-b380-3ca63cdcbd21,ReleaseCandidateRuntimeDisabled,1
860d1673-b444-413e-b380-3ca63cdcbd21,ReleaseCandidateSecurityClaimsDenied,1
860d1673-b444-413e-b380-3ca63cdcbd21,RemoteVerificationDenied,1
860d1673-b444-413e-b380-3ca63cdcbd21,RuntimeDenyByDefaultDeclared,1
860d1673-b444-413e-b380-3ca63cdcbd21,RuntimeExecutionDisabled,1
860d1673-b444-413e-b380-3ca63cdcbd21,RuntimeExecutionProfileDeclared,1
860d1673-b444-413e-b380-3ca63cdcbd21,RuntimeHardeningProfileDeclared,1
860d1673-b444-413e-b380-3ca63cdcbd21,RuntimeNetworkDenied,1
860d1673-b444-413e-b380-3ca63cdcbd21,RuntimeProfileGuardsValidated,1
860d1673-b444-413e-b380-3ca63cdcbd21,RuntimeSandboxRequired,1
860d1673-b444-413e-b380-3ca63cdcbd21,RuntimeSecretsDenied,1
860d1673-b444-413e-b380-3ca63cdcbd21,SandboxedProviderAdapterDeclared,1
860d1673-b444-413e-b380-3ca63cdcbd21,SpecFreezeCompatibilityDeclared,1
860d1673-b444-413e-b380-3ca63cdcbd21,SpecFreezeDeclared,1
860d1673-b444-413e-b380-3ca63cdcbd21,SpecFreezeRuntimeDisabled,1
860d1673-b444-413e-b380-3ca63cdcbd21,ThirdPartyVerifierDeclared,1
860d1673-b444-413e-b380-3ca63cdcbd21,ThreatAssetsMapped,1
860d1673-b444-413e-b380-3ca63cdcbd21,ThreatModelDeclared,1
860d1673-b444-413e-b380-3ca63cdcbd21,ThreatModelRuntimeDisabled,1
860d1673-b444-413e-b380-3ca63cdcbd21,ThreatModelSecurityClaimsDenied,1
860d1673-b444-413e-b380-3ca63cdcbd21,ThreatsMapped,1
860d1673-b444-413e-b380-3ca63cdcbd21,ValueTraced,1
860d1673-b444-413e-b380-3ca63cdcbd21,VmCompleted,1
860d1673-b444-413e-b380-3ca63cdcbd21,VmStarted,1
902f680b-6b1c-4d68-955b-212d7b72dae2,A2AAgentExecutionDisabled,1
902f680b-6b1c-4d68-955b-212d7b72dae2,A2ABridgeContractDeclared,1
902f680b-6b1c-4d68-955b-212d7b72dae2,A2ABridgeNetworkDenied,1
902f680b-6b1c-4d68-955b-212d7b72dae2,A2ABridgeRuntimeDisabled,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ATrustEvidenceMapCoverageRequired,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ATrustEvidenceMapDeclared,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ATrustEvidenceMapLinksValidated,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ATrustEvidenceMapRuntimeDisabled,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ATrustEvidenceMapSecurityClaimsDenied,1
902f680b-6b1c-4d68-955b-212d7b72dae2,AgentDeclared,2
902f680b-6b1c-4d68-955b-212d7b72dae2,BridgeSecurityClaimsDenied,2
902f680b-6b1c-4d68-955b-212d7b72dae2,CapabilityDeclared,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ExternalProviderExecutionBlocked,1
902f680b-6b1c-4d68-955b-212d7b72dae2,GovernanceControlsMapped,1
902f680b-6b1c-4d68-955b-212d7b72dae2,GovernanceProfileDeclared,1
902f680b-6b1c-4d68-955b-212d7b72dae2,GovernanceRuntimeDisabled,1
902f680b-6b1c-4d68-955b-212d7b72dae2,GovernanceSecurityClaimsDenied,1
902f680b-6b1c-4d68-955b-212d7b72dae2,HandlerExecuted,1
902f680b-6b1c-4d68-955b-212d7b72dae2,LegalCertificationDenied,2
902f680b-6b1c-4d68-955b-212d7b72dae2,McpBridgeContractDeclared,1
902f680b-6b1c-4d68-955b-212d7b72dae2,McpBridgeNetworkDenied,1
902f680b-6b1c-4d68-955b-212d7b72dae2,McpBridgeRuntimeDisabled,1
902f680b-6b1c-4d68-955b-212d7b72dae2,McpBridgeToolExecutionDisabled,1
902f680b-6b1c-4d68-955b-212d7b72dae2,MessageDelivered,1
902f680b-6b1c-4d68-955b-212d7b72dae2,MessageProcessed,1
902f680b-6b1c-4d68-955b-212d7b72dae2,MessageScheduled,1
902f680b-6b1c-4d68-955b-212d7b72dae2,MitigationsMapped,1
902f680b-6b1c-4d68-955b-212d7b72dae2,PolicyActionActivated,2
902f680b-6b1c-4d68-955b-212d7b72dae2,PolicyDeclared,6
902f680b-6b1c-4d68-955b-212d7b72dae2,PolicyEvaluated,142
902f680b-6b1c-4d68-955b-212d7b72dae2,PolicyReportGenerated,1
902f680b-6b1c-4d68-955b-212d7b72dae2,PolicyViolation,44
902f680b-6b1c-4d68-955b-212d7b72dae2,ProviderContractDeclared,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ProviderContractValidated,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ProviderReferencesRedacted,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ProviderRegistered,1
902f680b-6b1c-4d68-955b-212d7b72dae2,PublicConformanceArtifactsMapped,1
902f680b-6b1c-4d68-955b-212d7b72dae2,PublicConformanceReplayDeclared,1
902f680b-6b1c-4d68-955b-212d7b72dae2,PublicConformanceReportDeclared,1
902f680b-6b1c-4d68-955b-212d7b72dae2,PublicConformanceRuntimeDisabled,2
902f680b-6b1c-4d68-955b-212d7b72dae2,PublicConformanceSecurityClaimsDenied,2
902f680b-6b1c-4d68-955b-212d7b72dae2,RegulatoryMappingDeclared,1
902f680b-6b1c-4d68-955b-212d7b72dae2,RegulatoryObligationsMapped,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ReleaseCandidateArtifactsMapped,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ReleaseCandidateCompatibilityMapped,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ReleaseCandidateDeclared,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ReleaseCandidateRuntimeDisabled,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ReleaseCandidateSecurityClaimsDenied,1
902f680b-6b1c-4d68-955b-212d7b72dae2,RemoteVerificationDenied,1
902f680b-6b1c-4d68-955b-212d7b72dae2,RuntimeDenyByDefaultDeclared,1
902f680b-6b1c-4d68-955b-212d7b72dae2,RuntimeExecutionDisabled,1
902f680b-6b1c-4d68-955b-212d7b72dae2,RuntimeExecutionProfileDeclared,1
902f680b-6b1c-4d68-955b-212d7b72dae2,RuntimeHardeningProfileDeclared,1
902f680b-6b1c-4d68-955b-212d7b72dae2,RuntimeNetworkDenied,1
902f680b-6b1c-4d68-955b-212d7b72dae2,RuntimeProfileGuardsValidated,1
902f680b-6b1c-4d68-955b-212d7b72dae2,RuntimeSandboxRequired,1
902f680b-6b1c-4d68-955b-212d7b72dae2,RuntimeSecretsDenied,1
902f680b-6b1c-4d68-955b-212d7b72dae2,SandboxedProviderAdapterDeclared,1
902f680b-6b1c-4d68-955b-212d7b72dae2,SpecFreezeCompatibilityDeclared,1
902f680b-6b1c-4d68-955b-212d7b72dae2,SpecFreezeDeclared,1
902f680b-6b1c-4d68-955b-212d7b72dae2,SpecFreezeRuntimeDisabled,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ThirdPartyVerifierDeclared,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ThreatAssetsMapped,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ThreatModelDeclared,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ThreatModelRuntimeDisabled,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ThreatModelSecurityClaimsDenied,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ThreatsMapped,1
902f680b-6b1c-4d68-955b-212d7b72dae2,ValueTraced,1
902f680b-6b1c-4d68-955b-212d7b72dae2,VmCompleted,1
902f680b-6b1c-4d68-955b-212d7b72dae2,VmStarted,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,A2AAgentExecutionDisabled,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,A2ABridgeContractDeclared,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,A2ABridgeNetworkDenied,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,A2ABridgeRuntimeDisabled,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,ATrustEvidenceMapCoverageRequired,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,ATrustEvidenceMapDeclared,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,ATrustEvidenceMapLinksValidated,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,ATrustEvidenceMapRuntimeDisabled,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,ATrustEvidenceMapSecurityClaimsDenied,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,AgentDeclared,2
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,BridgeSecurityClaimsDenied,2
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,CapabilityDeclared,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,ExternalProviderExecutionBlocked,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,GovernanceControlsMapped,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,GovernanceProfileDeclared,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,GovernanceRuntimeDisabled,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,GovernanceSecurityClaimsDenied,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,HandlerExecuted,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,LegalCertificationDenied,2
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,McpBridgeContractDeclared,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,McpBridgeNetworkDenied,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,McpBridgeRuntimeDisabled,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,McpBridgeToolExecutionDisabled,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,MessageDelivered,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,MessageProcessed,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,MessageScheduled,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,MitigationsMapped,1
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,PolicyActionActivated,2
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,PolicyDeclared,6
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,PolicyEvaluated,142
bb00fc2a-a79d-4bd0-9b89-a0d124bdbc58,PolicyReportGenerated,1
